imdb_id,region
tt0021542,Germany
tt0021543,United States of America
tt0021545,United States of America
tt0021548,United Kingdom
tt0021549,United States of America
tt0021551,United States of America
tt0021555,United States of America
tt0021557,United States of America
tt0021558,United Kingdom
tt0021561,United States of America
tt0021564,United Kingdom
tt0021566,United States of America
tt0021567,United States of America
tt0021568,United States of America
tt0021569,United Kingdom
tt0021570,Egypt
tt0021571,Soviet Union
tt0021571,Ukraine
tt0021572,Germany
tt0021573,Germany
tt0021574,Germany
tt0021577,France
tt0021580,United States of America
tt0021581,Germany
tt0021586,Japan
tt0021591,United States of America
tt0021594,India
tt0021595,United States of America
tt0021597,United States of America
tt0021598,United Kingdom
tt0021604,United States of America
tt0021605,Germany
tt0021605,France
tt0021606,United States of America
tt0021609,Germany
tt0021610,United States of America
tt0021615,United States of America
tt0021616,Germany
tt0021617,United States of America
tt0021618,United States of America
tt0021621,United States of America
tt0021622,United States of America
tt0021628,Germany
tt0021629,Germany
tt0021632,United States of America
tt0021634,United States of America
tt0021641,United States of America
tt0021647,United States of America
tt0021648,United Kingdom
tt0021649,United States of America
tt0021651,United States of America
tt0021653,Germany
tt0021653,France
tt0021654,Germany
tt0021656,United States of America
tt0021661,United States of America
tt0021662,Japan
tt0021668,United States of America
tt0021669,France
tt0021669,United Kingdom
tt0021671,France
tt0021673,United States of America
tt0021674,Germany
tt0021677,Germany
tt0021677,Austria
tt0021680,United States of America
tt0021681,Germany
tt0021683,United States of America
tt0021684,United States of America
tt0021691,United States of America
tt0021693,United States of America
tt0021694,United States of America
tt0021695,United States of America
tt0021696,Germany
tt0021697,United States of America
tt0021699,Sweden
tt0021700,Germany
tt0021700,United Kingdom
tt0021702,United States of America
tt0021707,United States of America
tt0021708,United Kingdom
tt0021716,United Kingdom
tt0021717,United Kingdom
tt0021723,United States of America
tt0021728,United States of America
tt0021730,United States of America
tt0021731,United Kingdom
tt0021732,United States of America
tt0021733,United States of America
tt0021734,Germany
tt0021735,United States of America
tt0021739,France
tt0021741,United Kingdom
tt0021743,United States of America
tt0021744,United Kingdom
tt0021746,United States of America
tt0021748,United States of America
tt0021749,United States of America
tt0021750,United States of America
tt0021751,United States of America
tt0021754,France
tt0021756,United States of America
tt0021758,United States of America
tt0021759,United States of America
tt0021761,United States of America
tt0021762,United Kingdom
tt0021763,United States of America
tt0021764,United States of America
tt0021770,United States of America
tt0021771,United Kingdom
tt0021772,United States of America
tt0021778,United States of America
tt0021780,United States of America
tt0021786,United States of America
tt0021789,United States of America
tt0021792,United States of America
tt0021793,United States of America
tt0021795,United States of America
tt0021796,United States of America
tt0021798,United States of America
tt0021800,United States of America
tt0021804,United States of America
tt0021807,United States of America
tt0021814,United States of America
tt0021815,United States of America
tt0021816,Germany
tt0021818,Germany
tt0021819,United Kingdom
tt0021820,United States of America
tt0021821,United States of America
tt0021825,United States of America
tt0021826,United States of America
tt0021827,United Kingdom
tt0021828,United States of America
tt0021829,United States of America
tt0021832,Germany
tt0021832,Austria
tt0021833,Germany
tt0021835,Germany
tt0021836,Germany
tt0021840,United States of America
tt0021841,United States of America
tt0021844,United States of America
tt0021845,United States of America
tt0021847,United States of America
tt0021848,Sweden
tt0021850,United States of America
tt0021852,Germany
tt0021853,United Kingdom
tt0021854,United States of America
tt0021855,France
tt0021857,Czechoslovakia
tt0021858,United States of America
tt0021859,United States of America
tt0021861,United States of America
tt0021862,United States of America
tt0021864,France
tt0021865,United States of America
tt0021867,United States of America
tt0021868,United States of America
tt0021873,United States of America
tt0021874,United States of America
tt0021876,United States of America
tt0021879,United States of America
tt0021882,United States of America
tt0021885,United States of America
tt0021886,United States of America
tt0021888,Germany
tt0021889,United States of America
tt0021890,United States of America
tt0021892,Germany
tt0021895,United States of America
tt0021898,United States of America
tt0021900,United States of America
tt0021901,Germany
tt0021902,Germany
tt0021903,Germany
tt0021905,United Kingdom
tt0021906,United States of America
tt0021907,United Kingdom
tt0021908,United States of America
tt0021911,United States of America
tt0021916,United States of America
tt0021917,United States of America
tt0021918,United States of America
tt0021920,United States of America
tt0021921,United States of America
tt0021922,United States of America
tt0021923,United States of America
tt0021924,Russia
tt0021924,Soviet Union
tt0021926,United States of America
tt0021927,United States of America
tt0021928,United States of America
tt0021929,Germany
